Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	aliquot	category	collection_date	geo_loc_name	host	isolation_source	lat_lon	timepoint	tissue	type_sequence	Consent	Platform	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_size	source_material_id
OTHER	588	PRJEB16329	SAMEA4525010		UNIVERSITE BORDEAUX	contigs fastq sra	ftp-ena gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX1782089	250	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2016-12-22	416	244	Homo sapiens	2016-12-20	ERR1711855	ERS1424189	ERP018182	SAMEA4525010											public	ILLUMINA						
OTHER	588	PRJEB16329	SAMEA4525011		UNIVERSITE BORDEAUX	contigs fastq sra	ftp-ena gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX1782090	250	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2016-12-22	753	442	Homo sapiens	2016-12-20	ERR1711856	ERS1424190	ERP018182	SAMEA4525011											public	ILLUMINA						
OTHER	587	PRJEB16329	SAMEA4525012		UNIVERSITE BORDEAUX	contigs fastq sra	ftp-ena gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX1782091	250	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2016-12-22	410	233	Homo sapiens	2016-12-20	ERR1711857	ERS1424191	ERP018182	SAMEA4525012											public	ILLUMINA						
OTHER	587	PRJEB16329	SAMEA4525013		UNIVERSITE BORDEAUX	contigs fastq sra	ftp-ena gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX1782092	250	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2016-12-22	315	177	Homo sapiens	2016-12-20	ERR1711858	ERS1424192	ERP018182	SAMEA4525013											public	ILLUMINA						
OTHER	587	PRJEB16329	SAMEA4525014		UNIVERSITE BORDEAUX	contigs fastq sra	ftp-ena gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX1782093	250	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2016-12-22	739	434	Homo sapiens	2016-12-20	ERR1711859	ERS1424193	ERP018182	SAMEA4525014											public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251398	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511799	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_CTRL13	2017-01-23	44	30	human gut metagenome	2017-01-28	SRR5196128	SRS1935492	SRP097639	SA_CTRL13			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251397	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511800	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_CTRL12	2017-01-23	51	34	human gut metagenome	2017-01-28	SRR5196129	SRS1935493	SRP097639	SA_CTRL12			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251396	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511801	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_CTRL11	2017-01-23	55	37	human gut metagenome	2017-01-28	SRR5196130	SRS1935494	SRP097639	SA_CTRL11			Apr-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251395	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511802	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA27	2017-01-23	40	27	human gut metagenome	2017-01-28	SRR5196131	SRS1935495	SRP097639	SA_ERA27			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251394	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511803	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA26	2017-01-23	49	33	human gut metagenome	2017-01-28	SRR5196132	SRS1935496	SRP097639	SA_ERA26			May-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251393	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511804	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA25	2017-01-23	89	61	human gut metagenome	2017-01-28	SRR5196133	SRS1935497	SRP097639	SA_ERA25			Apr-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251392	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511805	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA24	2017-01-23	55	38	human gut metagenome	2017-01-28	SRR5196134	SRS1935498	SRP097639	SA_ERA24			May-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251391	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511806	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA23	2017-01-23	39	26	human gut metagenome	2017-01-28	SRR5196135	SRS1935499	SRP097639	SA_ERA23			May-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251390	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511807	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA22	2017-01-23	48	32	human gut metagenome	2017-01-28	SRR5196136	SRS1935500	SRP097639	SA_ERA22			May-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251389	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511808	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA21	2017-01-23	37	25	human gut metagenome	2017-01-28	SRR5196137	SRS1935501	SRP097639	SA_ERA21			Apr-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251388	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511809	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA20	2017-01-23	41	28	human gut metagenome	2017-01-28	SRR5196138	SRS1935502	SRP097639	SA_ERA20			Apr-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251387	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511810	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA19	2017-01-23	27	18	human gut metagenome	2017-01-28	SRR5196139	SRS1935503	SRP097639	SA_ERA19			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251386	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511811	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA18	2017-01-23	55	37	human gut metagenome	2017-01-28	SRR5196140	SRS1935504	SRP097639	SA_ERA18			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251385	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511812	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA17	2017-01-23	37	25	human gut metagenome	2017-01-28	SRR5196141	SRS1935505	SRP097639	SA_ERA17			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251384	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511813	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA16	2017-01-23	61	41	human gut metagenome	2017-01-28	SRR5196142	SRS1935506	SRP097639	SA_ERA16			May-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	252	PRJNA362958	SAMN06251383	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511814	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA15	2017-01-23	23	9	human gut metagenome	2017-01-28	SRR5196143	SRS1935507	SRP097639	SA_ERA15			Apr-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251382	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511815	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA14	2017-01-23	43	29	human gut metagenome	2017-01-28	SRR5196144	SRS1935508	SRP097639	SA_ERA14			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251381	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511816	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA13	2017-01-23	38	26	human gut metagenome	2017-01-28	SRR5196145	SRS1935509	SRP097639	SA_ERA13			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	502	PRJNA362958	SAMN06251380	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511817	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	SA_ERA12	2017-01-23	37	25	human gut metagenome	2017-01-28	SRR5196146	SRS1935510	SRP097639	SA_ERA12			Mar-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251379	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511818	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA11	2017-01-23	79	43	human gut metagenome	2017-01-28	SRR5196147	SRS1935511	SRP097639	SA_ERA11			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251378	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511819	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL10	2017-01-23	27	15	human gut metagenome	2017-01-28	SRR5196148	SRS1935512	SRP097639	SA_CTRL10			Dec-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251377	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511820	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL9	2017-01-23	54	29	human gut metagenome	2017-01-28	SRR5196149	SRS1935513	SRP097639	SA_CTRL9			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251376	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511821	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA10	2017-01-23	23	13	human gut metagenome	2017-01-28	SRR5196150	SRS1935514	SRP097639	SA_ERA10			Feb-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251375	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511822	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA9	2017-01-23	24	13	human gut metagenome	2017-01-28	SRR5196151	SRS1935515	SRP097639	SA_ERA9			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251374	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511823	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA8	2017-01-23	24	14	human gut metagenome	2017-01-28	SRR5196152	SRS1935516	SRP097639	SA_ERA8			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251373	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511824	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL8	2017-01-23	30	16	human gut metagenome	2017-01-28	SRR5196153	SRS1935517	SRP097639	SA_CTRL8			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251372	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511825	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA7	2017-01-23	83	44	human gut metagenome	2017-01-28	SRR5196154	SRS1935518	SRP097639	SA_ERA7			Dec-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251371	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511826	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL7	2017-01-23	13	8	human gut metagenome	2017-01-28	SRR5196155	SRS1935519	SRP097639	SA_CTRL7			Apr-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251370	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511827	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA6	2017-01-23	31	17	human gut metagenome	2017-01-28	SRR5196156	SRS1935520	SRP097639	SA_ERA6			Oct-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251369	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511828	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL6	2017-01-23	24	14	human gut metagenome	2017-01-28	SRR5196157	SRS1935521	SRP097639	SA_CTRL6			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251368	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511829	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA5	2017-01-23	58	32	human gut metagenome	2017-01-28	SRR5196158	SRS1935522	SRP097639	SA_ERA5			Feb-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251367	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511830	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA4	2017-01-23	77	44	human gut metagenome	2017-01-28	SRR5196159	SRS1935523	SRP097639	SA_ERA4			Feb-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251366	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511831	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA3	2017-01-23	26	14	human gut metagenome	2017-01-28	SRR5196160	SRS1935524	SRP097639	SA_ERA3			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251365	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511832	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA2	2017-01-23	79	43	human gut metagenome	2017-01-28	SRR5196161	SRS1935525	SRP097639	SA_ERA2			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251364	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511833	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL5	2017-01-23	32	18	human gut metagenome	2017-01-28	SRR5196162	SRS1935526	SRP097639	SA_CTRL5			Dec-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251363	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511834	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL4	2017-01-23	81	46	human gut metagenome	2017-01-28	SRR5196163	SRS1935527	SRP097639	SA_CTRL4			Dec-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251362	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511835	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL3	2017-01-23	5	3	human gut metagenome	2017-01-28	SRR5196164	SRS1935528	SRP097639	SA_CTRL3			Jan-2013	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251361	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511836	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL2	2017-01-23	36	22	human gut metagenome	2017-01-28	SRR5196165	SRS1935529	SRP097639	SA_CTRL2			Nov-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251360	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511837	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_ERA1	2017-01-23	71	40	human gut metagenome	2017-01-28	SRR5196166	SRS1935530	SRP097639	SA_ERA1			Oct-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
AMPLICON	101	PRJNA362958	SAMN06251359	Metagenome or environmental	UNIVERSITY OF ALABAMA AT BIRMINGHAM	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2511838	0	Illumina HiSeq 3000	SINGLE	PCR	METAGENOMIC	SA_CTRL1	2017-01-23	71	44	human gut metagenome	2017-01-28	SRR5196167	SRS1935531	SRP097639	SA_CTRL1			May-2012	USA:Birmingham	Homo sapiens		Not Applicable				public	ILLUMINA						
OTHER	586	PRJEB23107	SAMEA104355535		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234564	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	803	521	Homo sapiens	2017-11-08	ERR2178201	ERS1980513	ERP104840	SAMEA104355535											public	ILLUMINA						
OTHER	586	PRJEB23107	SAMEA104355536		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234565	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	1251	771	Homo sapiens	2017-11-08	ERR2178202	ERS1980514	ERP104840	SAMEA104355536											public	ILLUMINA						
OTHER	580	PRJEB23107	SAMEA104355537		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234566	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	852	499	Homo sapiens	2017-11-08	ERR2178203	ERS1980515	ERP104840	SAMEA104355537											public	ILLUMINA						
OTHER	581	PRJEB23107	SAMEA104355538		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234567	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	839	507	Homo sapiens	2017-11-08	ERR2178204	ERS1980516	ERP104840	SAMEA104355538											public	ILLUMINA						
OTHER	584	PRJEB23107	SAMEA104355539		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234568	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	751	456	Homo sapiens	2017-11-08	ERR2178205	ERS1980517	ERP104840	SAMEA104355539											public	ILLUMINA						
OTHER	557	PRJEB23107	SAMEA104355540		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234569	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	670	405	Homo sapiens	2017-11-08	ERR2178206	ERS1980518	ERP104840	SAMEA104355540											public	ILLUMINA						
OTHER	588	PRJEB23107	SAMEA104355541		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234570	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	748	475	Homo sapiens	2017-11-08	ERR2178207	ERS1980519	ERP104840	SAMEA104355541											public	ILLUMINA						
OTHER	588	PRJEB23107	SAMEA104355542		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234571	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	789	492	Homo sapiens	2017-11-08	ERR2178208	ERS1980520	ERP104840	SAMEA104355542											public	ILLUMINA						
OTHER	587	PRJEB23107	SAMEA104355543		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234572	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	577	351	Homo sapiens	2017-11-08	ERR2178209	ERS1980521	ERP104840	SAMEA104355543											public	ILLUMINA						
OTHER	580	PRJEB23107	SAMEA104355544		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234573	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	595	365	Homo sapiens	2017-11-08	ERR2178210	ERS1980522	ERP104840	SAMEA104355544											public	ILLUMINA						
OTHER	579	PRJEB23107	SAMEA104355545		UNIVERSITE BORDEAUX	fastq sra	ftp-ena gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	ERX2234574	500	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	unspecified	2017-11-08	711	420	Homo sapiens	2017-11-08	ERR2178211	ERS1980523	ERP104840	SAMEA104355545											public	ILLUMINA						
