Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	biomaterial_provider	cell_type	disease_state	isolate	sex	source_name	tissue	Consent	Platform
AMPLICON		300	PRJNA396251	SAMN07488404	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088894	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H2, baseline	2017-08-11	1149	371	Homo sapiens	2017-08-11	SRR5928503	SRS2426601	SRP115292	H2, baseline	between 50 and 75	Quake lab			H2, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488407	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088895	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H5, baseline	2017-08-11	1689	542	Homo sapiens	2017-08-11	SRR5928502	SRS2426602	SRP115292	H5, baseline	between 50 and 75	Quake lab			H5, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488406	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088896	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H4, baseline	2017-08-11	944	303	Homo sapiens	2017-08-11	SRR5928501	SRS2426603	SRP115292	H4, baseline	between 50 and 75	Quake lab			H4, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488336	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088897	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 28	2017-08-11	2158	841	Homo sapiens	2017-08-11	SRR5928500	SRS2426604	SRP115292	SP3, week 28	between 48 and 73	Quake lab			SP3, week 28	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488337	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088898	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 37	2017-08-11	2224	872	Homo sapiens	2017-08-11	SRR5928499	SRS2426605	SRP115292	SP3, week 37	between 48 and 73	Quake lab			SP3, week 37	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488330	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088899	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP2, week 47	2017-08-11	2079	816	Homo sapiens	2017-08-11	SRR5928498	SRS2426606	SRP115292	SP2, week 47	between 48 and 73	Quake lab			SP2, week 47	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488328	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088901	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP2, week 24	2017-08-11	1092	431	Homo sapiens	2017-08-11	SRR5928496	SRS2426607	SRP115292	SP2, week 24	between 48 and 73	Quake lab			SP2, week 24	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488329	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088902	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP2, week 35	2017-08-11	1149	422	Homo sapiens	2017-08-11	SRR5928495	SRS2426608	SRP115292	SP2, week 35	between 48 and 73	Quake lab			SP2, week 35	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488334	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088903	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 12	2017-08-11	517	193	Homo sapiens	2017-08-11	SRR5928494	SRS2426609	SRP115292	SP3, week 12	between 48 and 73	Quake lab			SP3, week 12	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488335	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088904	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 24	2017-08-11	1221	477	Homo sapiens	2017-08-11	SRR5928493	SRS2426610	SRP115292	SP3, week 24	between 48 and 73	Quake lab			SP3, week 24	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488332	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088905	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 2	2017-08-11	1363	535	Homo sapiens	2017-08-11	SRR5928492	SRS2426611	SRP115292	SP3, week 2	between 48 and 73	Quake lab			SP3, week 2	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488333	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088906	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	SP3, week 4	2017-08-11	2718	1066	Homo sapiens	2017-08-11	SRR5928491	SRS2426612	SRP115292	SP3, week 4	between 48 and 73	Quake lab			SP3, week 4	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488410	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088907	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H8, baseline	2017-08-11	670	216	Homo sapiens	2017-08-11	SRR5928490	SRS2426613	SRP115292	H8, baseline	between 50 and 75	Quake lab			H8, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488411	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088908	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H9, baseline	2017-08-11	571	184	Homo sapiens	2017-08-11	SRR5928489	SRS2426614	SRP115292	H9, baseline	between 50 and 75	Quake lab			H9, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488408	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088909	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H6, baseline	2017-08-11	996	321	Homo sapiens	2017-08-11	SRR5928488	SRS2426615	SRP115292	H6, baseline	between 50 and 75	Quake lab			H6, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488409	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088910	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H7, baseline	2017-08-11	937	300	Homo sapiens	2017-08-11	SRR5928487	SRS2426616	SRP115292	H7, baseline	between 50 and 75	Quake lab			H7, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488414	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088911	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H12, baseline	2017-08-11	987	319	Homo sapiens	2017-08-11	SRR5928486	SRS2426617	SRP115292	H12, baseline	between 50 and 75	Quake lab			H12, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488415	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088912	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H13, baseline	2017-08-11	1327	426	Homo sapiens	2017-08-11	SRR5928485	SRS2426618	SRP115292	H13, baseline	between 50 and 75	Quake lab			H13, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488412	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088913	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H10, baseline	2017-08-11	933	301	Homo sapiens	2017-08-11	SRR5928484	SRS2426619	SRP115292	H10, baseline	between 50 and 75	Quake lab			H10, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488413	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088914	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H11, baseline	2017-08-11	196	63	Homo sapiens	2017-08-11	SRR5928483	SRS2426620	SRP115292	H11, baseline	between 50 and 75	Quake lab			H11, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488416	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088915	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H14, baseline	2017-08-11	625	201	Homo sapiens	2017-08-11	SRR5928482	SRS2426621	SRP115292	H14, baseline	between 50 and 75	Quake lab			H14, baseline	female		blood	public	ILLUMINA
AMPLICON		300	PRJNA396251	SAMN07488417	Human	STANFORD UNIVERSITY	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3088916	0	NextSeq 500	PAIRED	RT-PCR	TRANSCRIPTOMIC	H15, baseline	2017-08-11	698	224	Homo sapiens	2017-08-11	SRR5928481	SRS2426622	SRP115292	H15, baseline	between 50 and 75	Quake lab			H15, baseline	female		blood	public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522842		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110525	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	393	172	Homo sapiens	2017-09-13	SRR5952031	SRS2445618	SRP115901	GSM2747358			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522843		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110526	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	377	161	Homo sapiens	2017-09-13	SRR5952032	SRS2445619	SRP115901	GSM2747359			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522844		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110527	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	502	216	Homo sapiens	2017-09-13	SRR5952033	SRS2445620	SRP115901	GSM2747360			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522845		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110528	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	437	189	Homo sapiens	2017-09-13	SRR5952034	SRS2445621	SRP115901	GSM2747361			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522846		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110529	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	326	141	Homo sapiens	2017-09-13	SRR5952035	SRS2445622	SRP115901	GSM2747362			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522847		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110530	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	620	269	Homo sapiens	2017-09-13	SRR5952036	SRS2445623	SRP115901	GSM2747363			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522857		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110531	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	368	159	Homo sapiens	2017-09-13	SRR5952037	SRS2445624	SRP115901	GSM2747364			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522856		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110532	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	422	183	Homo sapiens	2017-09-13	SRR5952038	SRS2445625	SRP115901	GSM2747365			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522858		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110533	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	423	185	Homo sapiens	2017-09-13	SRR5952039	SRS2445626	SRP115901	GSM2747366			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522854		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110534	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	367	161	Homo sapiens	2017-09-13	SRR5952040	SRS2445627	SRP115901	GSM2747367			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522853		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110535	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	426	183	Homo sapiens	2017-09-13	SRR5952041	SRS2445628	SRP115901	GSM2747368			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522852		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110536	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	331	144	Homo sapiens	2017-09-13	SRR5952042	SRS2445629	SRP115901	GSM2747369			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522851		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110537	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	393	176	Homo sapiens	2017-09-13	SRR5952043	SRS2445630	SRP115901	GSM2747370			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522855		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110538	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	398	180	Homo sapiens	2017-09-13	SRR5952044	SRS2445631	SRP115901	GSM2747371			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522841		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110539	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	394	171	Homo sapiens	2017-09-13	SRR5952045	SRS2445632	SRP115901	GSM2747372			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522848		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110540	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	348	150	Homo sapiens	2017-09-13	SRR5952046	SRS2445633	SRP115901	GSM2747373			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522849		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110541	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	429	186	Homo sapiens	2017-09-13	SRR5952047	SRS2445634	SRP115901	GSM2747374			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		50	PRJNA399134	SAMN07522850		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3110542	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC		2017-08-22	370	161	Homo sapiens	2017-09-13	SRR5952048	SRS2445635	SRP115901	GSM2747375			Dermal fibroblasts isolated from healthy human skin biopsies				Dermal fibroblasts isolated from healthy human skin biopsies		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690517		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208708	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	3654	1215	Homo sapiens	2018-03-07	SRR6063627	SRS2533712	SRP118741	GSM2791283			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690516		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208709	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	4396	1386	Homo sapiens	2018-03-07	SRR6063628	SRS2533713	SRP118741	GSM2791284			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690514		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208711	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	2974	1003	Homo sapiens	2018-03-07	SRR6063630	SRS2533714	SRP118741	GSM2791286			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690515		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208710	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	2730	918	Homo sapiens	2018-03-07	SRR6063629	SRS2533715	SRP118741	GSM2791285			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690513		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208712	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	4059	1280	Homo sapiens	2018-03-07	SRR6063631	SRS2533716	SRP118741	GSM2791287			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690512		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208713	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	9004	3003	Homo sapiens	2018-03-07	SRR6063632	SRS2533717	SRP118741	GSM2791288			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690511		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208714	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	4708	1492	Homo sapiens	2018-03-07	SRR6063633	SRS2533718	SRP118741	GSM2791289			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690510		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208715	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	3837	1209	Homo sapiens	2018-03-07	SRR6063634	SRS2533719	SRP118741	GSM2791290			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690509		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208716	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	4493	1424	Homo sapiens	2018-03-07	SRR6063635	SRS2533720	SRP118741	GSM2791291			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690508		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208717	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	10155	3212	Homo sapiens	2018-03-07	SRR6063636	SRS2533721	SRP118741	GSM2791292			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690507		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208718	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	5288	1816	Homo sapiens	2018-03-07	SRR6063637	SRS2533722	SRP118741	GSM2791293			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690506		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208719	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	11885	3970	Homo sapiens	2018-03-07	SRR6063638	SRS2533723	SRP118741	GSM2791294			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690505		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208720	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	3584	1119	Homo sapiens	2018-03-07	SRR6063639	SRS2533724	SRP118741	GSM2791295			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690504		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208721	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	4453	1405	Homo sapiens	2018-03-07	SRR6063640	SRS2533725	SRP118741	GSM2791296			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690503		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208722	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	2334	710	Homo sapiens	2018-03-07	SRR6063641	SRS2533726	SRP118741	GSM2791297			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690502		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208723	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	7720	2464	Homo sapiens	2018-03-07	SRR6063642	SRS2533727	SRP118741	GSM2791298			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690501		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208724	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	5280	1673	Homo sapiens	2018-03-07	SRR6063643	SRS2533728	SRP118741	GSM2791299			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690500		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208725	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	5458	1676	Homo sapiens	2018-03-07	SRR6063644	SRS2533729	SRP118741	GSM2791300			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
RNA-Seq		200	PRJNA411909	SAMN07690499		GEO	fastq sra	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX3208726	0	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC		2017-09-24	2883	955	Homo sapiens	2018-03-07	SRR6063645	SRS2533730	SRP118741	GSM2791301			monocyte-derived macrophages	scleroderma			monocyte-derived macrophages, SSc		public	ILLUMINA
